807,462.0038808584213
807,463.9965863379184
807,465.999891445128
807,467.993957627652
807,469.99659363925457
807,472.00053090043366
807,473.9981437176466
807,476.0003007233281
807,478.0003291038265
807,480.00032935352647
807,482.00929804940824
807,484.0001536887139
807,486.00258663417844
807,487.9936010952515
807,490.0088149069343
807,491.9977158183174
807,493.9986007748412
807,495.99126717748004
807,498.00144557500244
807,499.9939919618482
807,501.99549215632214
807,504.0019632577896
807,505.9938670396805
807,507.99836978739404
807,509.9959256153961
807,511.9978987209033
807,513.9999093101251
807,515.9973853062293
807,518.0004034527628
807,520.0032837892759
807,521.9999209340058
807,523.9977759569883
807,526.0023979035141
807,528.003706005431
807,530.0032726377249
807,531.9993688613176
807,533.9978027511388
807,535.9966184487275
807,538.0040557179309
807,540.0079747841228
807,542.0001989956945
807,543.9997720129322
807,546.0011582651641
807.9955774992704,547
810.0057983398438,547
812.001098671928,547
813.9976305216551,547
816.0079829841852,547
818,546.9936246871948
818,544.9925387632102
818,543.0021073848475
818,541.0031815192197
818,538.992237890372
818,536.9938319029752
818,535.0039526242763
818,532.9910087485332
818,530.9980023315002
818,529.0001824946667
818,526.9954628106207
818,525.007834990276
818,523.002177518094
818,520.9906363177579
818,518.9986524432898
818,516.9960485834163
818,514.9992105916608
818,512.9911030437797
819.0067159938812,511.9887352257967
821.0061233043671,511.9361077696085
822.9997837714851,511.879537232453
824.994365952164,511.8387796457391
826.9939581358433,511.8276002895087
829.00606966421,511.8607250331436
830.9957254247367,511.9560231777374
832.9833985984326,512.1429749075323
834.9639707170427,512.4772176325787
836.8699918258189,513.0762410525233
838.5005218029022,514.2061577796936
839.7910488815605,515.7194274410606
840.8753324985504,517.3976603507996
841.8355204105377,519.1581329154968
842.7291015625,520.948359375
843.6373147368431,522.7290630340576
844.578125,524.5
845.5166781367734,526.2666882574558
846.4513735147193,528.0261148512363
847.3879509950057,529.789084225893
848.3294666903093,531.5613490641117
849.2685982510448,533.3291261196136
850.2107141241431,535.1025207042694
851.1455151205882,536.8621461093426
852.0643517072499,538.6375006908924
852.9362343408168,540.437777781859
853.847368426472,542.2161346939952
854.8536188983917,543.9376705980301
856.0661531925201,545.5200353860855
857.7750007349252,546.5128480827808
859.744529677108,546.8807531191409
861.734968859302,547.0318230464495
863.7463679846376,547.0770567469299
865.7354938357789,547.0617877311446
867.74619140625,547.0181640625
868.6528625488281,546.3404388427734
867.7261214992031,544.579630848486
866.7928450284526,542.8064055540599
865.8640065239742,541.041612395551
864.9285948053002,539.2643301300704
863.9983063951368,537.4967821507598
863.0670081740245,535.7273155306466
862.1381227570819,533.9624332384556
861.2030460002134,532.1857874004054
860.2713476689532,530.4155605710112
859.3441778483102,528.6539379117894
858.4143605232239,526.8872849941254
857.4818005561829,525.1154210567474
856.5468906434253,523.339092222508
855.6180501272902,521.5742952418514
854.6843798042974,519.800321628165
853.7523995069787,518.0295590632595
852.8207237189636,516.2593750660308
851.8868122026324,514.4849431850016
850.9540992379189,512.7127885520458
850.0262250481173,510.94982759142295
849.0981768965721,509.186536103487
850.7032626342773,508.42591674804686
852.5351376341412,507.6318406962557
854.2930606298894,506.6713384136558
855.9449369430542,505.5592674255371
857.4939829920571,504.292834417292
858.9223417744786,502.88570061951873
860.2155692354136,501.35554412233176
861.3628003439214,499.7233783645556
862.3627229978645,498.001642487715
863.2189369936641,496.19117126244527
863.9233060330153,494.3152664542198
864.4715078102297,492.39887336813376
864.8671361154411,490.44282418657093
865.108878846512,488.45955805105626
865.1954239013046,486.4615141031146
865.1254591776815,484.46113148427105
864.8976725735049,482.47084933605043
864.5107519866374,480.50310679997784
863.9673569301139,478.58243971377203
863.2642529786099,476.7085144603625
862.4061687771231,474.90488366633656
861.3949102542224,473.18228648279614
860.2323118513123,471.5510131609364
858.9384017828386,470.04028290417045
857.5009873657662,468.63737607130315
855.9552737497631,467.3756622149422
854.2909349456615,466.25321051639503
852.5299723804928,465.3391058547888
850.6664202427842,464.58619796719745
848.7664588196017,463.97627224371763
846.8273887270898,463.47501543433054
844.8778589974343,463.06645866714416
842.8937143955031,462.7290461690503
840.9164310587221,462.4571962209756
838.9368498590472,462.2387446549337
836.9415821339003,462.0646038849186
834.9408667934126,461.9296992298681
832.9442481341189,461.829247097898
830.9471666281115,461.75835926973684
828.944364237506,461.7130592257995
826.9438297777317,461.6901439305434
824.9535520642181,461.68641034842585
822.942057191825,461.6990439369215
820.9450880728618,461.72511210044104
818.9465819683243,461.7618969816099
816.9458345333898,461.8065026824911
814.9449188227952,461.85563426323233
812.9381116799824,461.90558650995604
810.9483074401462,461.95097000288035
808.9515156148863,461.98578899625807
818,501.60442358255386
818,499.60573476552963
818,497.6078216433525
818,495.61837381124496
818,493.6151627898216
818,491.60534746199846
818,489.6145324707031
818,487.60924404859543
818,485.6187176927924
818,483.6013122200966
818,481.61108857393265
818,479.6175076365471
818,477.61101097613573
818,475.6188995242119
818,473.6186943054199
818,471.61066818237305
819.3904176817206,470.9896315364144
821.390068428691,470.95286387987665
823.3907156175119,470.90775438345736
825.3869184779353,470.8665376918693
827.3816635262966,470.8378846371174
829.3904907164514,470.82931581855985
831.3887166385352,470.8485003890097
833.3845797143528,470.9035051881219
835.3861712646485,471.0046270751953
837.3832391235046,471.1643444993533
839.360658121109,471.3981468486786
841.3353310462273,471.7333327771537
843.2762205666862,472.2047358532436
845.1677471463569,472.8774853791855
846.9204205719475,473.8172813251335
848.5390511590708,475.00554846503775
849.9644480752945,476.39282089710235
851.1944894551893,477.9746316115174
852.198236913333,479.7053401534923
852.964783925264,481.5443367404246
853.4972553223372,483.47851788938044
853.7871391430218,485.4486610844824
853.8394442629069,487.44114447675645
853.6516224119591,489.4430568370048
853.2265048294037,491.3941090161016
852.563430291462,493.2815535445849
851.6703626907617,495.0630062011629
850.5528043538332,496.7130777174234
849.216218441088,498.20768453341094
847.6932447560748,499.50391559812357
846.0153440451727,500.5815259528125
844.1924331811315,501.4054943524825
842.2769153001067,501.99849463968536
840.324363866523,502.4228308535367
838.3554177773838,502.7237751019094
836.355010130331,502.9339688091725
834.3687517999497,503.0702180721902
832.37764477022,503.1505018491298
830.3728061189397,503.1867628308374
828.3748535361607,503.18843836058863
826.3597649049759,503.1642082262039
824.3667013138532,503.1230906122923
822.3665800831747,503.0737720974069
820.3721603643149,503.0277046316117
818.3666735458374,503.00085597991944
872.0557412788273,547.0000693055988
874.0497548556327,547.0462360644341
876.0480475241319,547.0918039393797
878.0564696237444,547.0703742954134
880.0487834739685,546.921316127777
882.0078867003322,546.5427746102214
883.8147010803222,545.7014881896972
885.147464877963,544.2252046287059
886.1678996736556,542.5049672229587
886.9392869930714,540.6686657063663
887.5504835140425,538.752986233402
888.0634812349826,536.8376228745282
888.5621522527933,534.8928103601932
889.1084004864376,532.9676306621544
889.778918761611,531.091671756506
890.6733465160115,529.297852005253
891.8768220089655,527.7010483653658
893.4226586914062,526.4352978515625
895.2193010122329,525.5945474727451
897.166772437183,525.1417621488101
899.1729011535645,525
901.1593528613448,525
903.1683105751872,525
905.1638531088829,525
907.1636118516326,525
909.1611266145483,525
911.1672133496031,525
913.1614076495171,525
915.1674630269408,525
917.154296875,525
919.1556790721415,524.9997504615783
921.1652642653883,524.9950130581856
923.1577433262765,525.0728902745246
925.1449364566802,525.3799369812011
926.8961179237812,526.299217164237
928.2227159887552,527.7914202176034
929.2404508703947,529.5074074991047
930.0749343639612,531.3217651198805
930.795564485714,533.1760686387308
931.4583592691924,535.07436432807
932.0850540260226,536.9684956241214
932.7114806597681,538.8629138094373
933.3737003544718,540.7503798384033
934.1264806809277,542.6193640632368
935.0518728637696,544.3853862762451
936.3953865244985,545.8492963835597
938.2228555902839,546.6058310046792
940.1904629209638,546.9487386867404
942.194074895382,547.0786228203773
944.1964867177978,547.0887340083345
946.193961467743,547.0388354682923
947.9277099609375,546.8135375976562
947.2041932187974,544.9473237786442
946.4850657538161,543.0924315078591
945.7636681079864,541.2316836118698
945.0351367212832,539.352535193786
944.3154697257676,537.4962512767815
943.5888737079338,535.6220948815753
942.8700294546783,533.7679331172258
942.1473409928265,531.9038557354652
941.4201341930427,530.0281239106262
940.7026571756112,528.1774887466163
939.974611703027,526.2995936784428
939.2569859325886,524.4485748261213
938.5312998392459,522.5767654583724
937.8092193936303,520.7142563724592
937.0843236257206,518.8444855425332
936.3635429327157,516.9853289931161
935.6399285157211,515.1188632349949
934.9202203117311,513.2624730262905
934.1927132402197,511.385966691043
933.4688038892112,509.5187401904259
932.7506618764135,507.6663897605904
932.0225989661179,505.7884497141931
931.3052185755805,503.9380637862196
930.5793521572996,502.06578929462194
929.8531140066683,500.192555969581
929.1346238982514,498.3393076740613
928.4083445088006,496.4659679790493
927.6886934526265,494.6097251754254
926.9612674713135,492.7334280014038
926.2379523131065,490.8677341409493
925.5207846052945,489.01789679937065
924.7984655030073,487.15477213077247
924.0756161875092,485.2902798487339
923.349773722887,483.41806714236736
922.615120588094,481.5626023669541
921.8369799896143,479.72163558518514
921.0566220790729,477.87542296756294
920.2761905248113,476.0290361196757
919.4963386833667,474.1840207874775
918.7224813079833,472.3531874847412
917.9439646681956,470.5113310442679
917.1592730052769,468.6548654027283
916.3847637243568,466.82248978689313
915.6083333186805,464.98556907102466
914.5765790557862,463.4073333740234
912.701068649292,462.70343811035156
